"","frank_P10","frank_P14","frank_P16","frank_P17","frank_P22","frank_P23","frank_P24","frank_P25","frank_P28","frank_P30","frank_P32","frank_P33","frank_P34","frank_P35","frank_P39","frank_P42","frank_P44","frank_P45","frank_P46","frank_P48","frank_P49","frank_P52","frank_P53","frank_P54","frank_P55","frank_P56","frank_P57","frank_P58","frank_P59","frank_P61","frank_P63","frank_P64","frank_P65","frank_P66","frank_P67","frank_P68","frank_P69","frank_P7","frank_P8","SAMEA104335941","SAMEA104335942","SAMEA104335943","SAMEA104335944","SAMEA104335945","SAMEA104335946","SAMEA104335947","SAMEA104335948","SAMEA104335949","SAMEA104335950","SAMEA104335951","SAMEA104335952","SAMEA104335953","SAMEA104335954","SAMEA104335955","SAMEA104335956","SAMEA104335957","SAMEA104335958","SAMEA104335959","SAMEA104335960","SAMEA104335961","SAMEA104335962","SAMEA104335963","SAMEA104335964","SAMEA104335965","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-06_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-10_1","BCN-11_1","BCN-12_1","PRIMM0001","PRIMM0002","PRIMM0003","PRIMM0004","PRIMM0005","PRIMM0007","PRIMM0008","PRIMM0013","PRIMM0017","PRIMM0029","PRIMM0030","PRIMM0032","PRIMM0035","PRIMM0044","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0064","PRIMM0068","PRIMM0069","PRIMM0077","PRIMM0078","PRIMM0079","PRIMM0080","PRIMM0087","PRIMM0088","PRIMM0091","PRIMM0094","PRIMM0109","PRIMM0111","PRIMM0113","PRIMM0116","PRIMM0117","PRIMM0123","PRIMM0129","PRIMM0137","PRIMM0140","PRIMM0143","PRIMM0154","PRIMM0155","PRIMM0159","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0171","PRIMM0178","PRIMM0181","PRIMM0193","PRIMM0197","PRIMM0199","PRIMM0201","PRIMM0204","PRIMM0210","PRIMM0215","PRIMM0218","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0234","PRIMM0240","PRIMM0241","PRIMM0242","PRIMM0256","PRIMM0261","PRIMM0264","PRIMM0266","PRIMM0271","PRIMM0276","PRIMM0278","PRIMM0281","PRIMM0287","PRIMM0300","PRIMM0301","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0328","PRIMM0331","PRIMM0352","PRIMM0353","PRIMM0354","PRIMM0357","PRIMM0361","PRIMM0365","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0383","PRIMM0386","PRIMM0387","PRIMM0391","PRIMM0394","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0404","PRIMM0411","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0424","PRIMM0426","PRIMM0427","PRIMM0434","PRIMM0435","PRIMM0445","PRIMM0447","PRIMM0455","PRIMM0460","PRIMM0461","PRIMM0467","PRIMM0473","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0498","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0532","PRIMM0536","PRIMM0541","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0549","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0569","PRIMM0571","PRIMM0573","PRIMM0575","PRIMM0576","PRIMM0578","PRIMM0589","PRIMM0590","PRIMM0594","PRIMM0597","PRIMM0601","PRIMM0602","PRIMM0610","PRIMM0611","SAM_01","SAM_02","SAM_03","SAM_04","SAM_05","SAM_06","SAM_07","SAM_08","SAM_10","SAM_11","SAM_12","SAM_13","SAM_14","SAM_15","SAM_16","SAM_17","SAM_18","SAM_19","SAM_20","SAM_21","SAM_22","SAM_23","SAM_24","SAM_25","SAM_26","SAM_27","SAM_28","SAM_29","SAM_30","SAM_31","SAM_32","SAM_33","SAM_34","SAM_35","SAM_36","SAM_37","SAM_38","SAM_39","SAM_40","op146_M1","op147_M1","op151_M1","op152_M1","op153_M1","op155_M1","op157_M1","op158_M1","op159_M1","op160_M1","op161_M1","op162_M1","op163_M1","op164_M1","op167_M1","op168_M1","op174_M1","op175_M1","op176_M1","op177_M1"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251",2604526,0,0,0,1682243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521747,1112,1834194,1090,0,0,0,0,0,0,0,0,0,0,0,0,105044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762457,0,0,0,0,0,0,0,121408,3990,0,369322,0,0,562019,0,22205,0,23324,0,151176,0,0,0,0,0,0,0,347590,0,0,0,0,0,0,295160,0,0,0,0,0,0,0,0,0,0,0,0,238658,67354,0,0,0,0,0,0,0,34899,0,0,0,0,0,2492,0,0,0,601937,92471,138703,0,203496,122628,0,0,0,0,0,0,154954,0,0,0,52442,779496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20841,0,0,9682,31391,0,0,44285,360154,0,158254,0,0,0,0,12601,55736,0,0,0,0,0,0,252067,0,218701,0,0,0,6654,747100,0,573383,0,94201,0,1242683,278024,0,0,0,0,257382,0,410331,794235,0,78615,799,0,0,0,2597814,0,0,0,0,8199,0,0,0,0,0,0,0,0,0,377773,0,0,0,2570926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45424,0,0,0,0,0,0,211629,0,1445,0,0,1168091,62941
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",2210986,0,1926081,0,3388427,1674700,0,5915112,6123158,7529,4962,3919,1142515,1180904,1758099,0,0,100604,118973,26987,0,64725,1243702,311316,1336,858,442624,6764508,1246,319550,913218,0,0,0,0,0,0,11821,185739,26300,219610,250696,71152,56134,72842,0,198778,23359,0,65899,0,200688,0,44588,0,0,47320,169514,252433,0,339243,3917,33080,0,978374,15714,13155,21081,33524,5373,455519,152822,2974,0,0,990311,72443,37,0,390359,0,156724,4696,5633,1075,1346,0,15937,6994,3392,1158,14707,0,17773,5349,0,9625,6892,0,3246,6109,0,1105,10309,10110,1981,55162,0,13522,13679,0,115,15958,1291,0,29074,839,3990,16694,0,0,0,0,11026,49655,2234,0,2155,0,25912,9723,5748,0,0,490,9260,0,8109,0,2861,821023,9834,520114,1622,0,0,2675,0,37395,590683,574,2023,45115,0,0,6810,0,0,0,0,20933,0,0,1205,194402,2609,2267,10433,29177,40,0,0,0,298,0,907,1186,796,0,0,2949,1872,0,0,0,0,0,0,80135,1860,0,0,6450,0,0,35005,0,0,0,2788,0,169681,24934,39666,46006,108992,0,136633,49810,0,584734,5385,34513,37271,39084,206390,39279,0,170074,32625,5168,2282,0,28752,0,23753,52713,0,105201,106020,1789497,74308,144272,519507,0,0,0,3044925,56455,0,0,840826,3043325,1726,0,0,1888458,0,0,170827,0,649695,0,0,0,668874,337427,78641,90986,331391,2620264,0,0,296271,161224,3105607,78728,1377007,2379,9505,240500,376,0,0,28169,64234,41138,23353,0,0,23295,0,40011,122204,0,62017,470424,46706
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",2040560,0,377325,0,0,413915,183827,393492,7321,334266,0,0,37778,245464,31440,0,0,0,0,10666,90037,17700,21106,92247,0,198744,607524,25348,127626,517500,1099219,24207,741,1574302,1206,298868,3243390,0,50505,0,12649,79767,73673,2667,46060,0,177180,74436,8831,10609,815824,101682,0,5236,0,0,0,0,29152,170901,87691,0,62468,267026,6033,55856,13829,9524,775,5878,127235,99675,28131,0,104913,31991,15071,16653,25547,200703,2671,208934,127018,5442,1384,65243,0,429104,203282,0,550,87854,211342,16895,1275,0,5897,6757,0,81484,36784,29016,350,3813,0,10576,3936,7194,70,93811,0,182907,40741,39138,856,15206,2530,0,8124,390,0,0,0,28793,11802,12900,0,0,184186,3484,8825,2985,0,0,3854,1286,4721,17813,0,193433,21877,0,20342,14829,13473,0,12357,18000,30268,78527,25544,0,0,0,235344,67229,17213,63581,0,1357,93716,5252,0,145601,13054,4284,6323,25558,14466,0,3321,0,9758,0,19930,42224,6757,0,0,0,52618,13242,42677,43700,0,0,11113,66,229600,3597,7706,0,20445,0,8854,38646,1881,1822,13769,4298,0,165715,108618,25202,4083,14865,109795,4763,0,32286,424623,6797,2399,3370,11061,0,242966,1044636,157004,130798,0,1389,0,7984,511,136747,7828,9590,25968,58097,197388,21517,439600,11639,0,0,349260,286344,194960,35253,45928,3876,0,47674,1752356,214680,87781,0,1403575,42331,4163,144767,0,91621,0,57042,69411,0,0,1223706,0,210997,0,0,120062,329251,539413,22627,0,24328,266728,3843,82478,37376,101922,2517,0,14048,0,70714,116544,83116,243310,0,0,189934,9167,45013
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale",1964234,4070437,2656917,8468,13626,7840493,551434,1481996,45160,4461178,9437,93922,2298814,2229087,1114005,2951460,5254179,7249990,17038,48811,6311,368526,47937,4206316,21585,11281032,3846489,8539701,45179,24886,9156641,4733408,18436,10908144,3442113,6701167,10832,3810,106377,51574,10650,17838,216666,50716,417502,200978,85328,15718,0,107846,0,1106872,0,133455,327337,0,249582,539047,955993,0,58028,2823,0,0,18166,51351,87886,777687,22098,491019,113838,1625123,4732,0,129346,0,2009954,1379165,46000,1228235,268437,474777,102445,92648,101794,135752,5309,250837,559047,8979,807853,971685,288237,1190990,44194,460978,1442841,5015,1840,38045,49553,891448,368221,3927,256223,26922,603978,25704,832,806438,0,1503812,3099531,239095,90627,510653,65339,145288,307370,15548,0,8230,124156,265007,60468,4148,0,15066,2150982,76537,266550,23896,46348,21732,72750,509979,1440,0,10557,1876609,7002,3370,49690,71936,2088829,204436,12161,1216,425878,1269352,2034446,488,123211,139442,146363,0,42737,5121,0,0,3834,57645,3091,129565,8537,4023,0,215769,194340,5656,10148,242279,5898,147792,931,194681,2757,1679023,0,0,50183,54435,2606940,6278089,39136,0,1907592,19577,1637,2466,2745,402120,59016,0,97828,3519557,105308,179672,39306,23359,38358,3217,1314,121191,176506,14950,2531210,811149,33535,1051502,65654,392217,2973668,981966,2196772,21877,21655,0,9260,168,226595,74502,221514,4019983,507,685070,0,937606,1036407,11966,73849,423381,25900,3931702,0,0,0,877767,5180910,0,665526,0,0,744362,915795,0,735726,4524302,7365131,30639,942825,787136,0,1106530,0,2478082,1097974,0,0,5748451,0,371851,1790777,1776350,65079,1334309,665211,2106,5267028,45895,1403200,129421,2132997,1367,2099991,1238526,344490,1017037,0,47154,1892629,1534679,642722,1105960,0,30509,3458424,75536
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",1961561,8069,824201,5585,2563305,2864652,1752507,8412,12557,2563224,2982225,12150,1066967,503088,8975733,539087,1830,1914,4128,3322216,2212222,6615214,27766,3438572,3379050,3577389,1081206,1730935,25065,18036,1329252,5109120,8934,3677389,10375,706473,7383,6139,649864,0,142880,531643,63273,28171,94536,982027,102782,0,0,57652,0,148659,151885,138262,0,0,43595,0,78935,0,149830,0,0,87125,13442,83769,40463,224287,0,54590,21079,644851,13286,50891,2149,0,313398,3300851,3611848,6287340,1398,1165620,464577,4678814,17569688,4075183,3184842,2486284,5701869,2274116,634146,14579096,1333802,9704,14827059,1703998,2884733,5989276,4079646,1629032,5040011,2714827,3102736,3586831,4418,5088662,14073294,4091188,2002808,12541259,416,4286206,5182979,10392926,9235,5288541,4208428,7959621,3749126,411912,1306,46550,1009962,2881455,1425347,0,885520,11820573,9008393,496613,552250,58465,0,2466649,644636,2949304,0,10766228,2225246,2853198,3103833,5643,773528,2351066,3180,3437,536742,829292,2280600,3390819,13584138,836504,5301,973154,4848,492773,7768591,9865845,3548935,4772906,6030587,2664918,16185,6534864,10751689,2667312,214886,4675588,3318797,1098897,2541628,5744,110360,555116,7811,4002177,3592443,1226495,3091,1573501,611146,1483215,1624872,5565854,3694253,756319,2026889,13810990,1227306,6943321,1593013,1724527,3804660,2491,3263415,2558549,787915,2197200,1954658,1149021,2418902,2436059,1138797,1914740,0,577910,987989,789614,0,422603,2977838,916489,302220,512852,1340438,656688,592860,0,1305125,987321,411138,2714268,0,2212944,925702,5885699,1181877,1347877,441284,526683,140891,2476,7239,0,719,0,118257,72015,0,0,0,115849,0,1287079,634261,97734,117993,8079338,1531952,0,3914340,0,403111,518906,0,1259621,633132,19026,0,2860696,0,239103,1204134,1078374,0,76068,1516614,1043991,3746807,1989217,1573701,2509041,1450781,3048,663369,2352312,1864195,891932,0,799652,2991607,2790361,1246370,1913657,376,336123,2244343,496824
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans",1913642,576,2212916,3618,1323613,413682,1031984,0,579,514549,63046,5741880,1287100,3085137,3178135,2604466,1201419,4538483,2448129,34268,4730,275128,9463,500763,4452150,2765350,933490,912447,12772,4043080,893472,917314,0,555998,324,2495279,0,7913,5455494,0,93749,95137,9413,23383,132386,0,59945,101993,872238,69594,0,438697,371536,343945,152389,145820,474292,22158,284102,362126,395551,245697,10305,502810,216162,184892,24976,82179,4785,32722,21068,243211,1758,10404,13690,13277,242239,315123,72576,2346241,18661,208475,157184,58588,239426,224682,15890,652783,45088,33661,26810,997429,159680,637972,18950,180713,1215665,124605,89074,175801,108294,0,22267,1491186,0,124786,3493619,138790,262390,1002107,0,573537,2277004,125735,105286,232823,78006,1176973,264327,163827,0,78297,65244,183528,311360,30231,66746,4803,1630536,37960,75770,88235,62732,179736,84441,270829,0,731,0,471366,1519279,310029,41423,8637,45270,402933,1405,196104,1597102,284910,355955,117926,0,58139,1652408,156752,1034,838225,556035,4896,732760,171740,3712448,575342,2919,7932,158794,412178,42076,135662,700358,178308,41534,30513,20126,56901,576995,1283918,0,5631,35067,9153,58732,1966076,3987,0,837493,448060,247654,12948,262933,92310,51480,157209,15067,1578588,21105,161279,618545,19082,69836,1722875,549879,1834393,291770,79807,0,349011,334857,36477,235294,392058,332148,169469,1149584,439402,18120,0,338778,334177,0,589176,826625,455453,1216,2177124,0,95318,585613,247835,170162,0,98256,996509,0,0,0,395815,0,0,242698,325560,0,36191,808311,0,440373,1547885,808980,414293,197095,455676,0,712130,0,575646,282411,7594,1347,922341,0,4966,410288,0,82149,735996,241450,408678,0,1106949,4139,625721,1225536,362304,675645,492074,524077,447066,432386,2268850,4005835,352155,1130062,461942,0,58995,593677,438358
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae",1861845,10014,326915,1692,1515,2160,491200,3472357,13147,2220532,86355,1294365,1707605,1772996,126959,2774787,901,39297,1399,1021321,156185,1595245,696901,1175470,1114891,259190,10462,500162,6864,7563,415834,3515748,1433,980,7024,1251467,150060,701021,376993,399937,0,0,313718,221656,0,0,505294,0,0,0,0,0,939932,407699,829206,0,0,0,0,0,0,2152167,127928,0,686649,747345,1190986,583411,159613,1198172,405258,1083695,290112,0,240364,1417959,323878,0,37139,199937,288,0,211994,103391,13273,121351,11276,192709,237582,2582,143674,92572,298472,34296,567,0,419351,58438,0,138015,39721,0,8374,59867,0,363,482101,61027,88809,15215,0,21378,19869,81882,0,32950,6563,6577,27940,34,3214,0,79646,0,436727,0,0,22134,4551,881096,103450,26267,0,1053,22926,12931,209896,345227,2125,182,39358,0,326689,25859,426,14057,26011,0,8674,51377,1811,0,0,10123,0,54781,0,45073,4969,0,743274,439,0,455,108380,11653,0,160812,23435,19982,0,9459,15555,0,0,979,21254,0,0,194,7119,5772,7700,0,0,0,5414,0,5080,41074,0,0,2933,0,2242,60808,0,48926,792205,1318,0,121997,32935,794395,0,22973,257111,34221,831235,10240,539767,65255,38566,292703,0,133169,222436,0,0,117190,41211,2989,0,156507,7878,0,0,60794,59721,1653130,1019023,2136461,227170,0,1213,1449658,0,1242,0,0,0,793163,0,869887,3063712,3643296,2957006,362963,0,0,0,1897314,733530,1763072,5829656,1447710,1334383,0,2428713,581195,0,721968,3478230,17436838,2066051,1308753,1901415,5453600,217787,407,198533,23004,14837,0,26452,19421,27587,67005,1903,0,16506,0,10073,40524,72296,22280,17953,22239
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus",1834111,3824747,3233871,19794525,4911801,8001156,5172093,6858250,2064477,10047966,165392,7383132,1225486,10026362,1071890,13194,7761493,244863,15497,1392472,43956,1599408,1650366,28211,6786547,3397154,13556343,768320,6348166,9003322,4105218,16696672,8648383,12246669,6338618,9871727,27787,37217,8576347,1668367,3540640,12678403,467755,1488201,4019655,14578600,3062789,262,0,2888151,280,7135169,5362305,4081098,4175380,12168112,1651,0,6323058,11977022,350878,810386,1251195,5152,1853893,3692127,0,1799234,685209,7300434,692260,3221856,413022,1258296,0,0,668286,0,0,2381096,408,2517,1630741,206480,5253,38632,14578,1317364,467316,588209,211187,201110,4103,109727,162,8284,861,52885,92771,367131,93531,183845,4317,77542,212238,552,3213486,305,210350,9713,0,9664,4653,48664,4604,130,3404,12724,21113,6230,70030,191490,58341,0,670782,102891,0,7932,135010,837921,83358,142090,68037,2625,53820,25416,231971,70829,473,624996,108258,0,1149,789,2306,25844,0,977,58284,211901,3871,600,0,9253,883,64854,65,1208628,11432,8117,863237,544,0,13311,257174,53239,42736,3126,392,30000,13013,620674,56851,88339,0,3405,267,1616,0,0,1318,7655,41882,0,0,941,0,0,23718,147439,1118,0,18641,0,17635,427625,0,62500,1214288,19627,0,448428,111025,0,2613234,205158,3966284,161266,4245523,496720,1344077,201810,684717,0,358710,1002442,1364722,0,524016,0,273924,15573,181060,545015,4862,556550,328017,2328352,1853536,19385251,5161731,5869,4186035,25707902,9987,13653362,11489814,16917,10178911,508,33299326,1142,25302710,1032549,8899445,22386835,30081378,1034667,35103963,12669589,18573812,4761986,1952180,14653223,18212758,9204164,4326010,329532,10391954,13999035,18545973,7818689,3837540,4952198,7451,5052457,3240,20718817,740334,5815,135534,150923,77151,0,13605,104803,22345,379634,0,28287,35798,2454,64340,0,655365,544476,131485,162228
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans",1772808,0,122158,1518,0,1124479,1582,1892969,0,0,12411,5810,4821720,1317261,14426,0,0,0,0,116535,0,130369,0,2381165,530,450013,265626,0,1213,0,247,787,1885,1417,3551,6128743,465,4512,860385,0,265970,37698,567662,28416,990,15856,0,0,360376,80908,0,713447,0,0,0,0,0,0,2211143,0,13659,0,0,0,3371395,1089854,445,243881,0,330150,548564,0,0,206353,58428,18654,77980,5034,80327,108814,37287,2108794,1779,38338,160116,14107,0,45284,225550,1317,13541,522038,0,0,15252,0,0,62646,0,0,526595,0,0,114681,327543,29436,12238,202295,716252,10294,0,18785,223748,0,0,233724,0,9951,17325,0,0,940522,0,264525,21777,7039,0,0,0,5182,20193,0,0,0,18253,155771,0,43144,0,458217,2235143,0,74016,32919,0,9797,0,4460,455653,6410,0,0,0,0,50943,212469,5553,0,0,0,79604,0,0,0,857858,0,29632,187186,0,3765,0,12739,0,15425,1412,11090,0,0,0,0,7278,36073,23636,0,0,0,122,0,0,17630,20255,0,0,0,12184,2008063,0,6548,77321,0,39,23471,19781,0,0,57750,0,590216,0,180656,350217,0,90814,0,10831,1858274,13134,0,75550,164278,844529,9158,1809,272904,1895,25004,0,43410,902868,0,0,0,0,27763,0,0,9348,112237,0,0,0,1235298,0,324950,9345564,0,1180931,0,0,94287,0,933793,0,0,0,0,0,0,0,1051074,0,56850,622814,0,128824,0,0,484291,0,353790,0,0,107491,0,39598,0,96383,0,1092119,0,66994,127642,191079,0,0,0,261712,322944
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii",1646684,1765717,975931,0,913371,2133774,0,209910,0,0,700,1928,1193,2102,9629,706,2001,2036,1646,7277787,1618842,1532478,165619,825,255,282013,1690093,0,1279,1445,332,0,0,2777634,849,0,0,1351562,0,0,0,0,2142,0,0,0,0,0,0,0,0,56193,0,0,0,0,0,0,0,0,48382,0,0,0,0,7285,0,0,56011,0,5236,69708,0,3054,0,273633,153963,0,204099,192631,45446,0,0,969844,0,10661448,0,11060,828368,58963,993328,2079,558318,442,212273,0,8994,409451,5398519,163946,4300,0,0,344,0,481,2219,0,1077,1079,0,795203,50813,1618726,0,146694,766446,1753011,1641558,0,0,4384,0,457120,0,477164,860,3339106,1913,0,0,277384,0,34414,115215,332699,0,0,0,181664,215645,126,656989,374416,0,0,0,0,111718,1623,421856,2602275,0,0,0,422460,49767,213330,0,0,336200,0,1002,1114627,24690,135313,0,971372,58298,1102185,0,94230,628094,0,322,18291,0,0,0,32463,0,0,15113,0,0,8337,0,0,25967,43154,0,0,0,624041,0,428057,22590,62502,0,0,0,5471026,2077852,0,609936,0,0,0,0,56603,147739,22540,2849,0,2340450,0,0,3098624,1919187,2069856,11416,0,0,0,4312326,75037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,1502594,0,0,0,0,0,0,0,0,79681,0,0,0,0,383229,0,295859,9846,145031,558431,0,0,0,259264,0,26249,0,475848,0,0,866181,0,1149527,334540,480463,0,0,574048,56864,0,960906,0,432542,26686,201908
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",1465666,3376169,1254618,7549792,314505,13768,287571,5152382,3745382,12430,205462,3707,702880,408920,134524,1363,634972,38467,563,703763,764255,520151,9325,2802194,6651,2053801,793468,221001,1652023,2871295,586001,11836,7377199,2585870,5388904,772599,12593,1325708,604345,1428174,333846,723823,131589,137681,2172964,0,321090,1273606,0,0,2780723,1575376,1497508,1189738,4213377,0,3811771,409467,314916,4298689,2228096,2161909,1358478,1502341,116295,942478,947336,665399,285504,1500107,483989,2779150,146587,554194,457876,2411600,230045,6320,36769,965881,705335,330128,54470,86981,386,226742,1280,133068,969094,2312,96315,88568,1004251,3121,456,0,605059,52686,48055,53774,22391,39921,90451,175476,62634,221,226308,2696,112785,6990,0,16286,3491,9094,0,5156,2866,629,9881,717,8180,204398,14016,60502,109589,1835,1114,18786,4022,287794,13261,58872,0,15401,42058,119045,1095371,50198,4577,35904,57422,0,236047,30380,2035,47062,76178,0,44906,86311,5955,0,3583062,1629,0,702240,3934,360621,0,9842,270614,0,0,10799,385877,15747,5688,19784,15428,27572,0,13994,2446,21231,29900,9646,558,454,874,0,1702,0,32571,0,0,1317,21109,743,2355,61670,0,0,0,0,17754,105996,0,80310,415375,2703,0,103673,21843,417938,0,43023,464744,36093,0,159895,282224,24343,13351,265324,182477,345601,131303,1995769,386337,66741,15765,1581,24557,38798,17478,436401,1226288,687738,115834,1566775,770204,1714029,612286,3495840,0,0,3227646,5296239,2130442,0,421,2066084,595,937884,753126,3462937,358249,341859,14475514,4755659,8052716,878760,474045,974036,0,497058,268286,3968994,815563,0,1374436,3062062,2223037,0,10258767,1241273,901642,7121468,270313,0,394539,14902,5117,4506,12741,125040,39762,118900,0,20093,21413,4733,0,141913,43143,152526,52241,72720
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83",1193221,1000,188984,3475,1319581,209079,12232,0,0,466390,594003,1301360,6042,2421299,3610232,209883,765783,16158,1762,750512,27268,85154,1024731,13098,1637037,144118,1703671,28419,3438,4346,2708635,137878,0,0,295458,2866835,0,1384,164440,0,124360,0,0,8965,0,0,77685,56736,0,39069,0,8810,81405,0,0,0,14389,71110,174089,61788,611,57249,0,0,39760,0,0,61930,1082,2472,549,353025,6739,1700,0,0,79268,1769,3020,225440,0,17836,868,2481,22904,2868,147842,146787,6667,185749,0,12709,0,0,484,0,0,22548,194122,6850,464854,0,36410,4792,106932,0,16444,40101,0,16540,0,9068,27979,0,0,69952,720,13743,350,0,31184,438511,0,19833,176864,12413,782,1193,23949,102502,8377,0,0,2820,6454,9744,0,468735,0,23922,50470,0,31153,14429,0,1046,0,451,20612,22973,0,0,83095,0,0,49346,481,5718,0,0,14891,0,2878,517,68076,0,6969,8544,34069,15683,0,0,0,128890,0,0,250915,2638,0,1496,0,4812,43333,0,0,0,0,3362,0,0,2111,1155,13523,0,30312,402575,902,4729,7690,0,42,0,157,26762,67457,111728,143516,75164,0,106989,242706,45810,5372,0,61704,2260,47820,0,9027,25246,0,0,0,0,3035,62924,0,114527,5689,0,667,0,437053,7816,0,0,0,206566,0,0,0,0,0,0,113029,0,0,0,116829,336992,0,7138,452539,0,0,354457,152006,25059,6771,206620,0,11339,715841,10434995,0,89018,43701,20161,0,2762,384071,0,0,0,0,28049,0,17191,0,0,3037,6873,47217,72134,0,947,47748,2572
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",1171853,0,492994,0,451106,171408,3015784,190053,0,157174,101669,629794,123,456469,1657790,135759,261905,1029332,0,3416,77299,709059,8520,136619,2472489,277825,545725,491027,2270,475,791881,0,125,754343,536,1080297,2865749,0,775973,12847,28423,0,0,7205,22096,0,0,0,0,1771,0,0,53059,11941,0,0,8080,9605,2648,0,26645,25722,0,0,28644,14878,12295,37618,0,17219,11173,68177,0,0,1519,0,355444,595163,53532,775673,58920,196261,95047,0,1220324,321094,107802,215443,0,0,252021,107344,119146,558984,0,14048,132796,146184,22887,43663,142832,0,55916,1123752,74123,205897,1271308,1219143,465115,1756291,0,970837,409240,83807,52071,144901,28620,91065,251472,32577,0,436,152764,390745,121497,5009,106097,576996,486788,0,76921,64166,0,64991,80819,80747,10288,25633,0,478042,281000,0,92367,126907,282910,333574,4842,11537,159931,138400,782968,23356,0,46688,0,12192,61552,734,0,4339,342921,180626,176441,875662,1048,22905,134534,268998,32872,58736,128754,2090,62001,54360,7040,71415,63889,88274,0,4055,13574,5970,22959,3614115,12868,0,92469,219568,13732,7015,96106,80614,46922,0,47613,224570,25490,515511,87591,1998,75988,474817,37735,999343,117595,60621,0,80928,184680,132435,301750,250660,90754,116488,119012,258103,39527,1201446,213036,115443,89601,179776,928202,570702,38424,114515,376717,54876,79329,187329,83660,297396,67033,230366,0,0,0,58928,0,0,87091,0,0,0,83435,0,92847,474329,0,167737,279727,119023,0,98118,0,229578,101590,0,0,1783881,165584,108746,75637,197575,0,67901,85999,221410,0,296701,62264,298361,226421,0,124963,1079705,100243,519555,0,638089,1043221,695887,88489,196588,241764,20653,378344,3846
